Kecamatan,Tanggal,Curah Hujan,Debit Air,Muka Air,Tinggi Banjir,Banjir Ya/Tidak
Cisanti,2020-11-13,-8,2.44,8.37,-,0
Cisanti,2020-11-14,4.4,2.45,8.58,-,0
Cisanti,2020-11-15,-,2.46,10.33,-,0
Cisanti,2020-11-16,-,2.41,8.87,-,0
Cisanti,2020-11-17,7.5,2.34,7.95,-,0
Cisanti,2020-11-18,4.5,2.35,8.28,-,0
Cisanti,2020-11-19,-,2.2,8.39,-,0
Cisanti,2020-11-20,4.5,2.36,7.9,-,0
Cisanti,2020-11-21,12.5,02.02,07.08,-,0
Cisanti,2020-11-22,10.4,2.25,7.25,-,0
Cisanti,2020-11-23,6.4,3.7,7.25,-,0
Cisanti,2020-11-24,2.5,4.32,7.32,-,0
Cisanti,2020-11-25,1.5,3.55,6.11,-,0
Cisanti,2020-11-26,-,3.14,6.99,-,0
Cisanti,2020-11-27,-3,2.86,6.69,-,0
Cisanti,2020-11-28,27.2,2.72,6.61,-,0
Cisanti,2020-11-29,0,2.74,6.52,-,0
Cisanti,2020-11-30,-,4.8,6.44,-,0
Cisanti,2020-12-01,1,3.82,6.76,-,0
Cisanti,2020-12-02,58.5,03.07,0.18,-,0
Cisanti,2020-12-03,4.7,3.88,0.14,-,0
Cisanti,2020-12-04,4,3.4,0.11,-,0
Cisanti,2020-12-05,-,2.74,0.1,-,0
Cisanti,2020-12-06,1,2.52,0.1,-,0
Cisanti,2020-12-07,64.5,2.49,0.12,-,0
Cisanti,2020-12-08,4,2.95,0.14,-,0
Cisanti,2020-12-09,1,3.37,0.11,-,0
Cisanti,2020-12-10,-,2.74,0.1,-,0
Cisanti,2020-12-11,10,2.46,0.1,-,0
Cisanti,2020-12-12,-,2.47,0.11,-,0
Cisanti,2020-12-13,-,2.59,0.1,-,0
Cisanti,2020-12-14,5.5,2.5,0.12,-,0
Cisanti,2020-12-15,3,2.88,0.12,-,0
Cisanti,2020-12-16,46.2,2.85,0.15,-,0
Cisanti,2020-12-17,25.8,3.55,0.14,-,0
Cisanti,2020-12-18,36.5,3.33,0.12,-,0
Cisanti,2020-12-19,0,2.88,0.11,-,0
Cisanti,2020-12-20,4,2.66,0.1,-,0
Cisanti,2020-12-21,-,2.55,0.1,-,0
Cisanti,2020-12-22,0,2.52,0.11,-,0
Cisanti,2020-12-23,27,2.6,0.13,-,0
Cisanti,2020-12-24,9.5,3.0,0.11,-,0
Cisanti,2020-12-25,2.7,2.71,0.11,-,0
Cisanti,2020-12-26,9,2.7,0.17,-,0
Cisanti,2020-12-27,23.7,4.0,0.12,-,0
Cisanti,2020-12-28,4,2.74,0.1,-,0
Cisanti,2020-12-29,4,3.48,0.11,-,0
Cisanti,2020-12-30,1.4,5.6,0.15,-,0
Cisanti,2020-12-31,-,4.49,0.31,-,0
Cisanti,2021-01-01,-,1.64,0.2,-,0
Cisanti,2021-01-02,4,1.39,0.16,-,0
Cisanti,2021-01-03,3,1.42,0.12,-,0
Cisanti,2021-01-04,5,1.46,0.11,-,0
Cisanti,2021-01-05,5,1.44,0.1,-,0
Cisanti,2021-01-06,-,1.4,0.1,-,0
Cisanti,2021-01-07,12,1.43,0.1,-,0
Cisanti,2021-01-08,5,1.42,0.1,-,0
Cisanti,2021-01-09,9,1.67,0.1,-,0
Cisanti,2021-01-10,31,14.05,0.11,-,0
Cisanti,2021-01-11,13.5,11.21,0.33,-,0
Cisanti,2021-01-12,8,6.78,0.28,-,0
Cisanti,2021-01-13,13.5,5.16,0.29,-,0
Cisanti,2021-01-14,11.5,3.9,0.2,-,0
Cisanti,2021-01-15,-,02.02,0.14,-,0
Cisanti,2021-01-16,-,1.37,0.11,-,0
Cisanti,2021-01-17,2,1.25,0.1,-,0
Cisanti,2021-01-18,-,1.1,0.1,-,0
Cisanti,2021-01-19,23.5,1.89,0.09,-,0
Cisanti,2021-01-20,1,2.55,0.13,-,0
Cisanti,2021-01-21,6,2.87,0.15,-,0
Cisanti,2021-01-22,9.5,3.37,0.17,-,0
Cisanti,2021-01-23,2,2.66,0.32,-,0
Cisanti,2021-01-24,-,02.04,0.23,-,0
Cisanti,2021-01-25,1,2.67,0.15,-,0
Cisanti,2021-01-26,2.5,2.57,0.3,-,0
Cisanti,2021-01-27,14,04.04,0.36,-,0
Cisanti,2021-01-28,11,3.95,0.44,-,0
Cisanti,2021-01-29,19.5,2.65,0.43,-,0
Cisanti,2021-01-30,6.5,1.68,0.32,-,0
Cisanti,2021-01-31,-,2.53,0.23,-,0
Cisanti,2021-02-01,-,2.58,0.29,-,0
Cisanti,2021-02-02,27,2.33,0.34,-,0
Cisanti,2021-02-03,27,2.12,0.33,-,0
Cisanti,2021-02-04,3,2.16,0.32,-,0
Cisanti,2021-02-05,15,2.40,0.31,-,0
Cisanti,2021-02-06,1.5,2.52,0.36,-,0
Cisanti,2021-02-07,1.5,6.55,0.43,-,0
Cisanti,2021-02-08,16,6.48,0.46,-,0
Cisanti,2021-02-09,3,4.11,0.36,-,0
Cisanti,2021-02-10,4,2.73,0.47,-,0
Cisanti,2021-02-11,2.5,1.97,0.41,-,0
Cisanti,2021-02-12,-,1.12,0.33,-,0
Cisanti,2021-02-13,11,1.40,0.38,-,0
Cisanti,2021-02-14,1,1.41,0.36,-,0
Cisanti,2021-02-15,-,1.70,0.46,-,0
Cisanti,2021-02-16,-,1.79,0.65,-,0
Cisanti,2021-02-17,1,1.57,0.54,-,0
Cisanti,2021-02-18,30,1.32,0.52,-,0
Cisanti,2021-02-19,18.5,2.10,0.46,-,0
Cisanti,2021-02-20,2,1.97,0.5,-,0
Cisanti,2021-02-21,6.5,1.42,0.53,-,0
Cisanti,2021-02-22,2,1.38,0.54,-,0
Cisanti,2021-02-23,-,1.53,0.44,-,0
Cisanti,2021-02-24,10,1.63,0.36,-,0
Cisanti,2021-02-25,1,1.50,0.4,-,0
Cisanti,2021-02-26,9,4.17,0.43,-,0
Cisanti,2021-02-27,1.5,2.34,0.38,-,0
Cisanti,2021-02-28,-,1.97,0.36,-,0
Cisanti,2021-03-01,-,1.66,0.48,-,0
Cisanti,2021-03-02,4,1.44,0.41,-,0
Cisanti,2021-03-03,3.5,2.67,0.41,-,0
Cisanti,2021-03-04,-,2.76,0.37,-,0
Cisanti,2021-03-05,5.5,2.35,0.50,-,0
Cisanti,2021-03-06,5,2.23,0.45,-,0
Cisanti,2021-03-07,15,3.13,0.47,-,0
Cisanti,2021-03-08,7,2.36,0.45,-,0
Cisanti,2021-03-09,5.5,1.88,0.41,-,0
Cisanti,2021-03-10,-,2.1,0.36,-,0
Cisanti,2021-03-11,12.5,02.09,0.36,-,0
Cisanti,2021-03-12,9,1.49,0.39,-,0
Cisanti,2021-03-13,-,1.7,0.36,-,0
Cisanti,2021-03-14,17.5,1.64,0.40,-,0
Cisanti,2021-03-15,-,1.42,0.38,-,0
Cisanti,2021-03-16,26,9.94,0.38,-,0
Cisanti,2021-03-17,7,10.41,0.34,-,0
Cisanti,2021-03-18,13,13.73,0.34,-,0
Cisanti,2021-03-19,8,6.24,0.35,-,0
Cisanti,2021-03-20,-,3.22,0.42,-,0
Cisanti,2021-03-21,1,2.12,0.47,-,0
Cisanti,2021-03-22,20,1.8,0.41,-,0
Cisanti,2021-03-23,1.5,1.57,0.36,-,0
Cisanti,2021-03-24,10.5,2.98,0.37,-,0
Cisanti,2021-03-25,20.5,6.91,0.33,-,0
Cisanti,2021-03-26,-,8.85,0.37,-,0
Cisanti,2021-03-27,18.5,8.3,0.38,-,0
Cisanti,2021-03-28,-,4.41,0.36,-,0
Cisanti,2021-03-29,5.5,4.38,0.37,-,0
Cisanti,2021-03-30,51,04.03,0.42,-,0
Cisanti,2021-03-31,52,4.52,0.40,-,0
Cisanti,2021-04-01,-,4.31,0.42,-,0
Cisanti,2021-04-02,-,2.74,0.42,-,0
Cisanti,2021-04-03,-,2.25,0.39,-,0
Cisanti,2021-04-04,6.5,1.94,0.35,-,0
Cisanti,2021-04-05,-,1.89,0.38,-,0
Cisanti,2021-04-06,3,1.69,0.57,-,0
Cisanti,2021-04-07,-,1.63,0.56,-,0
Cisanti,2021-04-08,-,1.42,0.41,-,0
Cisanti,2021-04-09,-,1.4,0.41,-,0
Cisanti,2021-04-10,-,1.34,0.39,-,0
Cisanti,2021-04-11,1.5,2.2,0.38,-,0
Cisanti,2021-04-12,3,1.94,0.41,-,0
Cisanti,2021-04-13,1.5,1.72,0.39,-,0
Cisanti,2021-04-14,9.5,1.74,0.38,-,0
Cisanti,2021-04-15,28.5,2.44,0.35,-,0
Cisanti,2021-04-16,-,1.81,0.37,-,0
Cisanti,2021-04-17,-,2.24,0.43,-,0
Cisanti,2021-04-18,-,1.75,0.38,-,0
Cisanti,2021-04-19,-,1.67,0.35,-,0
Cisanti,2021-04-20,-,1.51,0.37,-,0
Cisanti,2021-04-21,-,1.34,0.41,-,0
Cisanti,2021-04-22,-,1.33,0.38,-,0
Cisanti,2021-04-23,-,1.34,0.38,-,0
Cisanti,2021-04-24,-,1.36,0.37,-,0
Cisanti,2021-04-25,-,1.31,0.36,-,0
Cisanti,2021-04-26,-,1.15,0.34,-,0
Cisanti,2021-04-27,-,1.0,0.37,-,0
